Unnamed: 0,label,text
292,Acne,yesterday noticed enormous rash skin lot pusfilled pimple blackhead face skin scurrying lot
293,Acne,discovered huge rash skin yesterday face covered blackhead pusfilled pimple skin crawling lot
294,Acne,skin horrible rash absolutely nonheritable blackhead pusfilled pimple abound addition skin quite sensitive
295,Acne,skin merely developed uninherited rash lot pusfilled pimple blackhead furthermore skin quite sensitive
296,Acne,awoke morning saw severe rash across skin many pusfilled pimple blackhead place skin also shifting lot
297,Acne,woke morning saw terrible rash skin blackhead pusfilled pimple place additionally skin shifting lot
298,Acne,ive recently struggled really irritating skin rash blackhead pusfilled pimple additionally skin scurring lot
299,Acne,ive recently dealing itching rash skin covered pusfilled pimple blackhead skin also quite sensitive
0,Bronchial Asthma,feeling extremely tired weak ive also coughing lot difficulty breathing fever high im producing lot mucus cough
1,Bronchial Asthma,ive got cough wont go away im exhausted ive coughing thick mucous fever also pretty high
2,Bronchial Asthma,persistent cough feeling quite fatigued fever roof im trouble breathing cough also cough lot mucous
3,Bronchial Asthma,ive issue exhaustion dry cough breathing high fever coughing lot thick mucoid phlegm
4,Bronchial Asthma,feel really fatigued weak bad cough fever really high breathing become shallow cough lot saliva come well
5,Bronchial Asthma,ive lot sleepiness cough refuse go away breathing difficulty ive coughing lot thick mucoid saliva high fever
6,Bronchial Asthma,doctor high fever since past day saliva also became thick dry cough weakness also seen
7,Bronchial Asthma,cough continued day feel really weak tired fever high breath become strained cough also generate lot mucus
8,Bronchial Asthma,mom dad ive feeling really tired weak lately ive cough wont go away hard catch breath fever really high cough ive producing lot mucus
9,Bronchial Asthma,hey mom hey dad ive feeling really exhausted lately persistent cough breathing become shallow fever high ive also coughing lot thick mucoid sputum
10,Bronchial Asthma,recently ive felt quite weak exhausted ive also cough simply wont go away fever really high challenging catch breath ive making lot mucous cough
11,Bronchial Asthma,ive felt terribly weak drained ive also cough wont go away fever exceptionally high challenging try catch breath ive creating lot mucous cough
12,Bronchial Asthma,im feeling really tired weak lately ive cough wont go away breathing become shallow fever really high cough ive producing lot thick mucoid sputum
13,Bronchial Asthma,feeling extremely exhausted persistent cough hard catch breath fever high ive also producing lot mucus cough
14,Bronchial Asthma,ive struggling fatigue constant cough thats making difficult breathe fever high ive coughing lot thick mucoid sputum
15,Bronchial Asthma,ive nagging cough wont go away breathing become labored fever also high im feeling weak tired ive producing lot mucus cough
16,Bronchial Asthma,ive experiencing high fever persistent cough shortness breath ive also producing lot thick mucoid sputum im feeling tired weak
17,Bronchial Asthma,ive breathing issue persistent cough exhaustion ive coughing lot thick mucoid sputum high fever im feeling drained tired deal
18,Bronchial Asthma,ive cough thats lingering day difficulty breathing fever skyhigh im feeling weak tired ive also producing lot mucus cough overwhelming deal symptom im getting frustrated
19,Bronchial Asthma,ive persistent cough day also breathing problem im weak exhausted fever roof difficult manage symptom ive also coughing lot mucus im becoming angry everything
20,Bronchial Asthma,ive struggling difficulty breathing constant cough fatigue fever extremely high ive coughing lot thick mucoid sputum hard deal im feeling drained worn
21,Bronchial Asthma,ive breathing issue persistent cough exhaustion ive coughing lot thick mucoid sputum high fever im feeling exhausted tired cope
22,Bronchial Asthma,ive feeling really ill lately ive persistent cough difficulty breathing fever chart im also feeling extremely exhausted ive producing lot mucus cough overwhelming deal symptom
23,Bronchial Asthma,recently ive feeling terrible fever roof ive persistent cough breathing problem ive coughing lot phlegm also feeling quite weary dealing symptom quite difficult
24,Bronchial Asthma,ive fever cough wont go away shortness breath addition ive coughing lot thick mucoid saliva feel quite worn weak
25,Bronchial Asthma,hey ive dry cough breathing difficulty well high fever lot mucous produced feel incredibly weak tired
26,Bronchial Asthma,recently number concerning symptom including dry cough impaired breathing high fever lot mucus also feel weak tired
27,Bronchial Asthma,currently dealing number health issue including dry cough difficulty breathing high fever increased mucus production also feeling weak tired
28,Bronchial Asthma,week suffering continious health issue like dry cough problem breathing weakness throughout day
29,Bronchial Asthma,doctor couple day able brethe propelry lying bed due high fever lot mucus get please suggest medicine
30,Bronchial Asthma,ive experiencing shortness breath persistent cough high fever ive also producing lot thick mucoid sputum im feeling drained exhausted hard deal
31,Bronchial Asthma,im weak exhausted fever roof difficult manage symptom ive also coughing lot mucus im becoming angry everything
32,Bronchial Asthma,must confess ive experiencing shortness breath persistent cough high fever ive also producing lot thick mucoid sputum im feeling quite drained exhausted rather tough deal im feeling quite sick moment
33,Bronchial Asthma,must admit high fever persistent cough shortness breath addition ive coughing lot thick mucoid saliva ive feeling really depleted worn
34,Bronchial Asthma,ive tough time constant cough difficulty breathing fatigue fever high ive coughing lot thick mucoid sputum rather draining exhausting im feeling quite sick moment
35,Bronchial Asthma,ive struggling persistent cough breathing issue exhaustion ive coughing lot thick mucoid sputum high fever really tiring exhausting right im feeling rather ill
36,Bronchial Asthma,ive dealing bad cough breathing issue drowsiness ive coughing lot thick mucoid sputum high fever really exhausting exhausting right im feeling rather ill
37,Bronchial Asthma,persistent cough breathing problem exhaustion making thing difficult ive producing copious amount thick mucoid sputum also high fever im currently feeling fairly ill everything tiring exhausting
38,Bronchial Asthma,persistent cough respiratory issue exhaustion ive struggling high fever producing lot thick mucoid sputum coughing currently feel rather sick result draining tiresome everything
39,Bronchial Asthma,fever roof im weak tired ive coughing lot mucous managing symptom really hard everything making upset
40,Bronchial Asthma,doctor due high fever havent able breathe via nose mouth day feelinf tired please recommend medication
41,Bronchial Asthma,hey ive got dry cough trouble breathing high fever im producing lot mucus feeling quite weak exhausted
42,Bronchial Asthma,ive coughing nonstop day also respiratory issue fever roof im weak worn symptom really challenging control
43,Bronchial Asthma,addition sleepiness ive trouble breathing due persistent cough ive coughing lot thick mucoid sputum high fever
44,Bronchial Asthma,ive struggling breathe coughing constantly feeling worn high fever coughing lot thick mucoid saliva simply feel worn exhausted trying deal everything
45,Bronchial Asthma,ive experiencing difficulty breathing chronic cough weariness ive producing lot thick mucoid sputum also running high temperature due cope im simply feeling extremely worn exhausted
46,Bronchial Asthma,hello mom father recently ive felt incredibly worn cough wont go away fever really high breathing become shallow additionally ive coughing lot mucous thick sputum
47,Bronchial Asthma,ive struggling fatigue constant cough thats making difficult breathe fever high ive coughing lot thick mucoid sputum
48,Bronchial Asthma,doctor due high fever havent able breathe via nose mouth day feeling tiredsometimes mucus seen tooplease recommend medication
49,Bronchial Asthma,ive ongoing health problem week including dry cough breathing difficulty general weakness
50,Hypertension,experiencing headache chest pain dizziness difficulty maintaining balance also feel like trouble concentrating
51,Hypertension,along headache chest pain instability balance issue ive also feeling dizzy also think im problem focusing
52,Hypertension,along head pain chest pain instability balance issue ive also feeling unwell also think im problem focusing
53,Hypertension,addition head pain chest pain instability balance issue ive already feeling unwell also suppose im issue focusing
54,Hypertension,ive experiencing balance issue headache chest pain dizziness ability concentrate focus also challenging
55,Hypertension,headache chest pain dizziness trouble balance also hard focus concentrate
56,Hypertension,ive encountering trouble walking headache chest pain dizziness concentration skill focus also challenging
57,Hypertension,ive encountering poor balance headache chest pain dizziness ability pay attention focus also problematic
58,Hypertension,coordination ive experiencing headache chest pain dizziness additionally ive trouble concentrating focusing
59,Hypertension,symptom include headache chest pain dizziness lack balance trouble concentrating
60,Hypertension,experiencing symptom headache chest pain dizziness loss balance difficulty focusing
61,Hypertension,ive suffering symptom including headache chest pain dizziness losing balance trouble concentrating
62,Hypertension,headache chest discomfort dizziness lack balance difficulty concentrating symptom ive
63,Hypertension,along headache chest pain also experienced fainting balance issue additionally ive discovered hard focus
64,Hypertension,ive experiencing balance issue headache chest pain dizziness ive also realised im trouble focusing
65,Hypertension,balance headache chest pain dizziness ive also observed hard concentrate
66,Hypertension,ive experiencing balance issue chest pain headache pain ive trouble focusing well
67,Hypertension,experiencing chest pain dizziness headache feel like continual pressure forehead
68,Hypertension,feeling lightheaded unsteady foot also noticed decline ability focus concentrate
69,Hypertension,ive experiencing dizziness shakiness well loss attention span ability concentrate
70,Hypertension,ive experiencing dizziness anxiousness well loss attention concentration ability concentrate
71,Hypertension,ive intense ache chest headache wont go away ive feeling dizzy unsteady
72,Hypertension,ive intense ache chest head pain refuse go away ive feeling dizzy unsteady
73,Hypertension,along chest pain dizziness headache feel like narrow zone around head lot trouble
74,Hypertension,struggling headache feel like tight band around head along chest pain dizziness
75,Hypertension,ive experiencing balance issue addition feeling disoriented dizzy headache also present nonstop
76,Hypertension,feeling disoriented dizzy also trouble keeping balance headache constant presence well
77,Hypertension,ive experiencing balance issue along feeling dizzy lightheaded additionally ive seen drop concentration focus
78,Hypertension,addition feeling dizzy lightheaded ive problem keeping equilibrium capacity concentrate focus also slipping ive noticed
79,Hypertension,experiencing headache feel like sharp pain temple along chest pain dizziness
80,Hypertension,along chest pain dizziness ive headache seems like sharp pain forehead
81,Hypertension,feeling fine day suddenly developed headache chest pain dizziness walk hard focus concentrate since
82,Hypertension,taking walk suddenly started experiencing headache chest pain dizziness feeling fine day since challenging concentrate focus
83,Hypertension,woke morning headache chest pain day gone ive also feeling dizzy unsteady foot
84,Hypertension,headache chest pain morning day wore also started feel unsteady unstable foot
85,Hypertension,dealing headache chest pain day today dizziness loss balance became much worse
86,Hypertension,day ive suffering headache chest pain today dizziness lack balance got considerably worse
87,Hypertension,work started feeling headache chest pain dizziness hard concentrate focus task since
88,Hypertension,first experienced headache chest pain lightheadedness work since challenging focus concentrate work
89,Hypertension,middle workout suddenly developed headache chest pain dizziness hard maintain balance since
90,Hypertension,instantly experienced headache chest pain dizziness working since challenging keep balance
91,Hypertension,feeling fine day suddenly developed headache chest pain dizziness driving home work hard focus concentrate road since
92,Hypertension,felt fine day driving home work suddenly started headache chest discomfort dizziness since challenging concentrate focus driving
93,Hypertension,shopping started feeling headache chest pain dizziness hard focus concentrate task since
94,Hypertension,first experienced headache chest pain lightheadedness shopping since difficult concentrate work
95,Hypertension,woke morning feeling fine day went started experiencing headache chest pain dizziness hard focus concentrate work since
96,Hypertension,felt good woke morning day wore began feel headachey sick stomach dizzy since challenging concentrate focus work
97,Hypertension,middle meeting suddenly developed headache chest pain dizziness hard focus concentrate discussion since
98,Hypertension,suddenly experienced headache chest pain dizziness middle conference since challenging concentrate focus topic
99,Hypertension,feeling fine day suddenly developed headache chest pain dizziness run hard maintain balance since
100,Migraine,experiencing acidity indigestion meal well frequent headache blurred vision
101,Migraine,ive getting frequent headache hazy vision well acid reflux indigestion meal
102,Migraine,trouble vision seeing thing distorted experiencing visual disturbance
103,Migraine,ive suffering visual disruption seeing thing distorted eyesight problem
104,Migraine,ive facing visual disruption seeing thing distorted eyesight difficulty
105,Migraine,feeling excessively hungry even eating stiff neck
106,Migraine,ive facing visual disruption seeing thing distorted eyesight difficulty
107,Migraine,ive grumpy gloomy lately ive also noticed change vision
108,Migraine,feeling depressed irritable noticed change vision
109,Migraine,ive irritated depressed lately ive also noticed change vision
110,Migraine,along recurrent headache blurred vision suffer acid reflux trouble digesting food
111,Migraine,experiencing acid reflux difficulty digesting food along regular headache impaired vision
112,Migraine,feeling hungry time sore neck well problem vision
113,Migraine,addition stiff neck eye issue always hungry
114,Migraine,experiencing acidity indigestion headache blurred distorted vision well excessive hunger stiff neck depression irritability visual disturbance
115,Migraine,along excessive appetite stiff neck depression impatience visual disturbance ive also indigestion headache blurred vision acid reflux
116,Migraine,along excessive appetite stiff neck depression impatience visual disturbance ive also suffering indigestion headache blurred vision stomach problem
117,Migraine,suffering acid reflux indigestion frequent headache impaired vision well excessive hunger sore neck depression irritability visual disturbance
118,Migraine,along increased hunger sore neck melancholy impatience visual distortion ive also experiencing acid reflux indigestion frequent headache blurred eyesight
119,Migraine,together increased hunger sore neck anxiety irritation visual distortion ive also experiencing acid reflux indigestion frequent headache impaired eyesight
120,Migraine,experiencing digestive issue including acidity indigestion well regular headache distorted vision excessive hunger stiff neck depression irritability visual disturbance
121,Migraine,addition recurrent headache blurred vision increased appetite stiff neck sadness irritability visual disturbance stomach problem including indigestion acidity
122,Migraine,add frequent headache blurred vision increased appetite stiff neck anxiety irritability visual disturbance stomach problem including indigestion acidity
123,Migraine,struggling acid reflux indigestion headache well blurred distorted vision excessive hunger sore neck depression irritability visual disturbance
124,Migraine,along headache indigestion acid reflux excessive appetite sore neck sadness impatience visual disturbance also experiencing blurred distorted vision
125,Migraine,along headache indigestion acid reflux excessive appetite sore neck sadness impatience visual disturbance also feeling blurred distorted vision
126,Migraine,experiencing digestive issue including acidity indigestion well frequent headache impaired vision excessive hunger stiff neck depression irritability visual disturbance
127,Migraine,acidity indigestion among digestive problem ive along regular headache blurred vision increased hunger stiff neck sadness impatience visual disruption
128,Migraine,suffering acid reflux indigestion regular headache well distorted vision excessive hunger sore neck depression irritability visual disturbance
129,Migraine,along distorted eyesight excessive appetite painful neck melancholy irritability regular headache also experiencing acid reflux indigestion regular headache
130,Migraine,along distorted eyesight excessive appetite painful neck anxiety irritability regular headache also battling acid reflux indigestion regular headache
131,Migraine,experiencing acidity indigestion frequent headache well blurred distorted vision excessive hunger stiff neck depression irritability visual disturbance
132,Migraine,stomach acid indigestion frequent headache hazy distorted vision increased appetite stiff neck depression irritation visual distortion bothering
133,Migraine,struggling digestive issue including acid reflux indigestion well regular headache impaired vision excessive hunger sore neck depression irritability visual disturbance
134,Migraine,experiencing frequent headache blurred vision excessive appetite sore neck sadness irritability digestive problem including indigestion acid reflux
135,Migraine,enduring frequent headache blurred vision excessive appetite sore neck anxiety irritability digestive difficulty including indigestion acid reflux
136,Migraine,experiencing acidity indigestion headache well blurred distorted vision excessive hunger stiff neck depression irritability visual disturbance
137,Migraine,along excessive appetite stiff neck headache indigestion acid reflux ive also experiencing sadness impatience visual distortion
138,Migraine,along excessive appetite stiff neck headache indigestion acid reflux ive also experiencing sadness impatience visual distortion
139,Migraine,suffering acid reflux indigestion frequent headache well distorted vision excessive hunger sore neck depression irritability visual disturbance
140,Migraine,along impaired eyesight increased appetite sore neck melancholy impatience regular headache ive also experiencing heartburn acid reflux indigestion
141,Migraine,along impaired seeing excessive eating sore neck melancholy impatience constant headache ive also fighting heartburn acid reflux indigestion
142,Migraine,experiencing acidity indigestion headache blurred distorted vision well excessive hunger stiff neck depression irritability visual disturbance symptom affecting daily life causing discomfort
143,Migraine,along excessive appetite stiff neck depression impatience visual disturbance ive also indigestion headache blurred vision acid reflux symptom bothering interfering usual activity
144,Migraine,well excessive appetite tense neck depression irritability visual disturbance ive also indigestion headache blurred vision acid reflux symptom disturbing interfering usual activity
145,Migraine,suffering acid reflux indigestion regular headache well impaired vision excessive hunger sore neck depression irritability visual disturbance symptom causing lot distress making difficult go daily activity
146,Migraine,along eyesight problem increased appetite sore neck melancholy irritability regular headache also experiencing acid reflux indigestion frequent migraine regular activity made challenging symptom causing great deal distress
147,Migraine,along eyesight problem increased appetite sore neck melancholy irritability regular headache also experiencing acid reflux indigestion frequent dizziness regular activity made tough symptom causing great deal distress
148,Migraine,experiencing acidity indigestion headache blurred distorted vision well excessive hunger stiff neck depression irritability visual disturbance symptom affecting daily life causing discomfort
149,Migraine,struggling acid reflux indigestion headache well blurred distorted vision excessive hunger sore neck depression irritability visual disturbance symptom causing lot problem making difficult concentrate function normally
150,Cervical spondylosis,experiencing severe back pain persistent cough weakness limb neck also hurt feeling dizzy balance
151,Cervical spondylosis,along chronic cough limb weakness ive dealing excruciating back discomfort ive experiencing neck pain well vertigo instability
152,Cervical spondylosis,suffering back pain hacking cough weakness arm leg additionally neck hurt issue dizziness maintaining balance
153,Cervical spondylosis,back pain hacking cough numbness arm leg bothering addition neck hurt ive trouble staying balanced without getting lightheaded
154,Cervical spondylosis,back pain coughing cough numbness arm leg plaguing addition neck hurt ive trouble staying balanced without getting woozy
155,Cervical spondylosis,pain typically coughing cough numbness arm leg plaguing addition neck hurt ive trouble staying balanced without getting woozy
156,Cervical spondylosis,struggling back pain cough wont go away weakness extremity neck hurt problem dizziness losing balance
157,Cervical spondylosis,back discomfort persistent cough weakness limb bothering issue vertigo losing equilibrium neck hurt
158,Cervical spondylosis,back discomfort breathing difficulty weakness limb hurting issue vertigo losing balance neck hurt
159,Cervical spondylosis,experiencing intense back pain dry cough lack strength limb neck hurt feeling dizzy unsteady foot
160,Cervical spondylosis,ive struggling severe back pain dry cough limb weakness ive feeling lightheaded wobbly foot neck hurt
161,Cervical spondylosis,ive battling back pain dry cough limb weakness ive feeling dizzy unstable foot neck hurt
162,Cervical spondylosis,ive struggling back pain chronic cough limb weakness ive feeling disoriented weak foot neck hurt
163,Cervical spondylosis,suffering back pain productive cough weakness limb neck sore issue dizziness balance
164,Cervical spondylosis,back pain productive cough limb weakness bothering balance dizzy concern neck hurt
165,Cervical spondylosis,backache difficulty breathing limb weakness bothering balance dizzy concern neck suffers
166,Cervical spondylosis,struggling back pain persistent cough weakness muscle neck hurt problem dizziness loss balance
167,Cervical spondylosis,back pain lingering cough muscle weakness bothering issue dizziness losing equilibrium neck hurt
168,Cervical spondylosis,back pain chronic cough muscle weakness bothering concern dizziness losing position neck hurt
169,Cervical spondylosis,experiencing severe back pain cough come go weakness limb neck also hurt feeling dizzy balance
170,Cervical spondylosis,ive intermittent coughing fit significant back pain limb weakness ive experiencing neck pain well dizzy unsteady sensation
171,Cervical spondylosis,ive periodic coughing fit terrible back pain limb weakness ive feeling neck pain well dizzy unstable sensation
172,Cervical spondylosis,dealing back pain cough wont go away weakness arm leg neck hurt problem dizziness maintaining balance
173,Cervical spondylosis,back pain persistent cough numbness arm leg bothering ive trouble staying balanced experiencing dizziness neck hurt
174,Cervical spondylosis,back pain dry cough stiffness arm leg bothering ive problem staying balanced experience dizziness neck hurt
175,Cervical spondylosis,ive experiencing back pain persistent cough numbness arm leg ive trouble staying balanced managing vertigo neck hurt
176,Cervical spondylosis,arm leg weak suffering back pain persistent cough addition experiencing neck pain balance issue also suffer dizziness
177,Cervical spondylosis,back pain persistent cough arm leg weakness bothering ive experiencing neck pain balance issue dizziness
178,Cervical spondylosis,back pain persistent cough numbness arm leg bothering ive trouble staying balanced experiencing dizziness neck hurt
179,Cervical spondylosis,suffering back pain dry cough lack strength muscle neck sore feeling dizzy unsteady foot
180,Cervical spondylosis,back pain dry cough lack muscle strength bothering neck hurt ive feeling lightheaded shaky
181,Cervical spondylosis,muscle lack strength experiencing back pain dry cough ive experiencing neck pain feeling lightheaded unstable foot
182,Cervical spondylosis,muscle havent strong ive experiencing back ache ive feeling lightheaded wobbly foot neck hurt
183,Cervical spondylosis,ive experiencing back pain dry cough muscle weakness ive experiencing neck pain feeling lightheaded trouble standing still
184,Cervical spondylosis,struggling intense back pain chronic cough weakness arm leg neck sore problem dizziness loss balance
185,Cervical spondylosis,ive terrible back pain persistent cough weakness arm leg issue dizziness balance loss neck hurt
186,Cervical spondylosis,ive suffering severe back pain persistent cough numbness arm leg ive experiencing issue vertigo balance issue neck hurt
187,Cervical spondylosis,along persistent cough weakness arm leg severe back pain ive lot trouble ive experienced issue vertigo balance loss neck hurting
188,Cervical spondylosis,experiencing severe back pain cough produce phlegm weakness muscle neck also hurt feeling dizzy unsteady foot
189,Cervical spondylosis,addition excruciating back pain ive also coughing mucus feeling weak ive feeling lightheaded unstable foot neck hurt well
190,Cervical spondylosis,muscle quite weak ive coughing phlegm along significant back discomfort addition feeling weak disoriented neck hurting
191,Cervical spondylosis,along phlegmy cough muscle weakness ive dealing excruciating back pain addition feeling woozy shaky foot neck hurting
192,Cervical spondylosis,dealing back pain persistent cough weakness limb neck sore issue dizziness loss balance
193,Cervical spondylosis,back ache chronic cough limb weakness bothering trouble disorientation balance loss neck hurt
194,Cervical spondylosis,ive back pain cough wont go away limb weakness ive experiencing neck pain instability balance concern
195,Cervical spondylosis,suffering back pain chronic cough weakness arm leg neck hurt feeling dizzy balance
196,Cervical spondylosis,back pain persistent cough numbness arm leg bothering neck hurt ive feeling lightheaded unsteady
197,Cervical spondylosis,ive back pain persistent cough weakness arm leg neck hurt ive feeling offbalance woozy
198,Cervical spondylosis,struggling back pain productive cough weakness muscle neck sore problem dizziness unsteady balance
199,Cervical spondylosis,back pain productive cough muscle weakness bothering issue dizziness uneven balance neck hurt
200,Jaundice,experiencing intense itching vomiting fatigue also lost weight high fever skin turned yellow urine dark also experiencing abdominal pain
201,Jaundice,ive feeling extremely scratchy sick worn addition ive lost weight temperature urine dark skin turned yellow additionally ive stomach pain
202,Jaundice,ive felt really scratchy nauseated worn also high fever lost weight skin urine become yellow additionally stomach hurting
203,Jaundice,extreme itchiness sickness exhaustion plaguing addition developed fever lost weight pee black ive developed yellow rash additionally ive stomach ache
204,Jaundice,severe itching vomiting also tired lost weight fever high skin turned yellow urine dark experiencing abdominal pain
205,Jaundice,ive experiencing intense itching nausea lost weight also really exhausted skin become yellow severe fever dark urine ive stomach pain
206,Jaundice,ive throwing experiencing intense itching along losing weight im also really exhausted skin become yellow fever really high ive stomach pain pee black
207,Jaundice,strong itchiness nausea bothering also lost weight really exhausted high fever skin becoming yellow addition feeling stomach ache pee black
208,Jaundice,ive experiencing terrible itching nausea ive lost weight also really exhausted skin become yellow severe temperature dark urine stomach ache
209,Jaundice,feeling itchy vomiting also fatigued lost weight fever high skin become yellow urine dark abdominal pain
210,Jaundice,ive feeling scratchy throwing lost weight also really exhausted skin become yellow severe fever stomach ache black urine
211,Jaundice,ive itchy throwing along losing weight im also really exhausted skin turned yellow fever high additionally get stomach ache dark urine
212,Jaundice,ive scratchy stomach throwing aside losing weight also really exhausted high fever yellow skin besides stomach ache pee black
213,Jaundice,ive itchy throwing addition lost weight feel really exhausted skin become yellow severe temperature abdominal ache black urine
214,Jaundice,ive exhausted experiencing nausea itching addition ive lost weight temperature urine dark skin turned yellow additionally ive stomach pain
215,Jaundice,suffering itching vomiting fatigue also lost weight high fever skin turned yellow urine dark also experiencing abdominal pain
216,Jaundice,ive feeling scratchy sick worn also high fever lost weight skin urine become yellow additional stomach pain ive
217,Jaundice,itch nausea weariness bothering addition developed fever lost weight pee black ive developed yellow rash additionally ive stomach ache
218,Jaundice,ive nausea vomiting exhaustion additionally ive lost weight temperature urine black skin turned yellow ive also stomach pain
219,Jaundice,experiencing intense itching vomiting fatigue also lost weight high fever skin turned yellow urine dark abdominal pain well
220,Jaundice,ive feeling extremely scratchy sick worn addition ive lost weight temperature urine dark skin turned yellow additionally experiencing stomach pain
221,Jaundice,ive feeling extremely scratchy sick worn addition ive lost weight temperature urine dark skin turned yellow additionally experiencing stomach pain
222,Jaundice,ive feeling extremely scratchy sick worn addition ive lost weight temperature urine dark skin turned yellow additionally experiencing stomach pain
223,Jaundice,ive constantly feeling scratchy sick tired addition ive lost weight temperature urine dark skin turned yellow furthermore experiencing stomach pain
224,Jaundice,ive felt really scratchy nauseated worn also high fever lost weight skin urine become yellow ive also experiencing stomach pain
225,Jaundice,severe itching vomiting fatigue also lost weight high fever skin turned yellow urine dark also experiencing abdominal pain
226,Jaundice,ive feeling really scratchy dizzy worn addition ive lost weight temperature urine dark skin turned yellow additionally get stomach pain
227,Jaundice,ive experiencing intense itchiness nausea exhaustion also high fever lost weight skin urine become yellow additionally stomach hurt
228,Jaundice,extreme itchiness nausea exhaustion bothering addition developed fever lost weight pee black ive developed yellow rash ache stomach also present
229,Jaundice,extreme itchiness nausea fatigue troubling moreover experienced fever lost weight pee black ive developed yellow rash ache stomach also present
230,Jaundice,feeling itchy vomiting also tired lost weight fever high skin become yellow experiencing abdominal pain well
231,Jaundice,ive itchy throwing along losing weight im also really exhausted skin turned yellow fever high stomach also hurting recently
232,Jaundice,ive scratchy stomach throwing also lost weight really exhausted high fever yellow skin well stomach pain
233,Jaundice,ive itchy throwing ive lost weight also really exhausted skin become yellow severe temperature stomach also hurting
234,Jaundice,ive exhausted experiencing nausea itching addition ive lost weight temperature urine dark skin turned yellow additionally ive stomach pain
235,Jaundice,suffering itching vomiting fatigue also lost weight high fever skin turned yellow urine dark also experiencing abdominal pain
236,Jaundice,ive feeling scratchy sick worn also high fever lost weight skin urine become yellow additional stomach pain ive
237,Jaundice,itch nausea weariness bothering addition developed fever lost weight pee black ive developed yellow rash additionally ive stomach ache
238,Jaundice,experiencing intense itching vomiting fatigue also lost weight high fever skin turned yellow urine dark abdominal pain well
239,Jaundice,ive feeling extremely scratchy sick worn addition ive lost weight temperature urine dark skin turned yellow additionally experiencing stomach pain
240,Jaundice,ive felt really scratchy nauseated worn also high fever lost weight skin urine become yellow ive also experiencing stomach pain
241,Jaundice,severe itching vomiting fatigue also lost weight high fever skin turned yellow urine dark also experiencing abdominal pain
242,Jaundice,ive feeling really scratchy dizzy worn addition ive lost weight temperature urine dark skin turned yellow additionally get stomach pain
243,Jaundice,ive experiencing intense itchiness nausea exhaustion also high fever lost weight skin urine become yellow additionally stomach hurt
244,Jaundice,experiencing itching vomiting fatigue weight loss fever high skin turned yellow urine dark experiencing abdominal pain
245,Jaundice,ive losing weight experiencing nausea itching exhaustion skin become yellow severe fever dark urine ive stomach pain
246,Jaundice,suffering intense itching vomiting fatigue weight loss fever high skin turned yellow urine dark experiencing abdominal pain
247,Jaundice,ive losing weight experiencing severe itching nausea exhaustion skin become yellow severe fever dark urine ive stomach pain
248,Jaundice,experiencing severe itching vomiting fatigue weight loss fever high skin turned yellow urine dark experiencing abdominal pain
249,Jaundice,ive losing weight feeling really fatigued throwing lot skin become yellow severe fever dark urine ive stomach pain
250,Malaria,ive experiencing severe itching chill vomiting high fever im also sweating lot headache feel nauseous muscle really sore
251,Malaria,ive high temperature vomiting chill intense itching also headache perspiring lot im queasy muscle hurt lot
252,Malaria,ive high temperature vomiting chill intense itching also headache perspiring lot im queasy muscle hurt lot
253,Malaria,strong itchiness chill nausea high temperature plaguing besides headache im also perspiring lot muscle quite sore feel sick
254,Malaria,along intense scratching chill nausea high fever ive also feeling really unwell along headache excessive sweating muscle hurt lot feel queasy
255,Malaria,ive high fever chill intense itching addition headache perspiring lot muscle hurt lot feel sick
256,Malaria,ive intense itching body accompanied chill vomiting fever really high ive sweating excessively also headache feel nauseous muscle really painful
257,Malaria,ive experiencing severe body itchiness chill vomiting really high fever ive perspiring lot also feel queasy headache muscle excruciating discomfort
258,Malaria,along severe body itchiness chill nausea ive experiencing ive severely perspiring high fever im feeling queasy also headache really hurting muscle
259,Malaria,ive experiencing severe body itchiness chill vomiting really high fever ive perspiring lot also feel queasy headache muscle excruciating discomfort
260,Malaria,ive experiencing severe body itchiness along chill nausea ive perspiring lot extremely high fever feel sick stomach headache muscle hurting lot
261,Malaria,im suffering intense itching chill vomiting high fever ive also sweating lot headache nausea muscle pain also bothering
262,Malaria,high fever severe itching chill vomiting also headache perspiring lot additionally hurting nausea muscle soreness
263,Malaria,high temperature vomiting chill severe itching addition ive perspiring lot headache ive also bothered nausea muscle ache
264,Malaria,strong itchiness chill nausea high fever part current condition besides headache ive perspiring lot ive bothered nausea well muscle ache
265,Malaria,high fever chill severe itching addition headache perspiring lot ive also bothered nausea muscular ache
266,Malaria,high fever severe itching chill vomiting also headache perspiring lot additionally hurting nausea muscle soreness
267,Malaria,high temperature vomiting chill severe itching addition ive perspiring lot headache ive also bothered nausea muscle ache
268,Malaria,ive experiencing severe itching chill vomiting high fever im also sweating excessively headache nausea muscle pain also causing discomfort
269,Malaria,ive high temperature vomiting chill intense itching also headache perspiring lot discomfort also brought nausea muscle ache
270,Malaria,strong itchiness chill nausea high temperature plaguing along headache im also perspiring lot ive also bothered nausea muscle ache
271,Malaria,along intense scratching chill nausea high fever ive also feeling really unwell headache also perspiring lot ive uncomfortable nausea muscle ache
272,Malaria,ive high fever chill intense itching addition headache perspiring lot ive suffering nausea well muscle ache
273,Malaria,ive high temperature vomiting chill intense itching also headache perspiring lot discomfort also brought nausea muscle ache
274,Malaria,ive intense itching chill vomiting high fever im also sweating lot headache nausea muscle pain making feel miserable
